,Instrument,Date,Cash Flow from Operations Pct of Capital Expenditures,Dividends Percentage of Cash Flow from Operations,"Cash Flow from Operations Pct of Capital Expenditures, TTM",CAPEX to Depreciation & Amortization,CAPEX to Cash Flow from Operations,Depreciation & Depletion Pct of Cash Flow from Ops,"Depreciation & Depletion Pct of Cash Flow from Ops, TTM","Dividends Percentage of Cash Flow from Operations, 3 Yr Avg","Dividends Percentage of Cash Flow from Operations, 5 Yr Avg","Dividends Percentage of Cash Flow from Operations, TTM",Price to Cash Flow from Operations per Share,Price to FCF Net of Dividends per Share,Price to FCF per Share,"Price to FCF Net of Dividends per Share, 5 Yr Avg","Price to FCF per Share, 5 Yr Avg","Price to Cash Flow from Operations per Share, TTM",Price to FCF Net of Dividends per Share - Issue,"Price to FCF Net of Dividends per Share - Issue, TTM","Price to FCF Net of Dividends per Share - Issue, 3 Yr Avg","Price to FCF Net of Dividends per Share - Issue, 5 Yr Avg",Price to FCF per Share - Issue,"Price to FCF per Share - Issue, TTM","Price to FCF per Share - Issue, 3 Yr Avg","Price to FCF per Share - Issue, 5 Yr Avg",Price to Cash Flow from Operations per Share - Issue,"Price to Cash Flow from Operations per Share - Issue, TTM",Free Cash Flow Yield - %,"Free Cash Flow Yield - %, TTM","Price to FCF Net of Dividends per Share, 3 Yr Avg","Price to FCF Net of Dividends per Share, TTM","Price to FCF per Share, 3 Yr Avg","Price to FCF per Share, TTM",Curr Price to FCF Net of Dividends per Share,"Curr Price to FCF Net of Dividends per Share, TTM",Curr Price to FCF per Share,"Curr Price to FCF per Share, TTM","Free Cash Flow Yield - %, 3 Yr Avg","Free Cash Flow Yield - %, 5 Yr Avg",Cash Flow from Operations per Share,Capital Expenditures - Total per Share,"Cash Flow from Operations per Share, TTM",Free Cash Flow Net of Dividends per Share,"Free Cash Flow Net of Dividends per Share, TTM",Free Cash Flow per Share,"Free Cash Flow per Share, TTM","Cash Flow from Operations per Share, 10 Yr CAGR","Cash Flow from Operations per Share, 10 Yr Interim CAGR","Cash Flow from Operations per Share, 3 Yr CAGR","Cash Flow from Operations per Share, 3 Yr Interim CAGR","Cash Flow from Operations per Share, 5 Yr CAGR","Cash Flow from Operations per Share, 5 Yr Interim CAGR","Capital Expenditures - Total per Share, TTM","Free Cash Flow Net of Dividends per Share, 3 Yr Avg","Free Cash Flow Net of Dividends per Share, 5 Yr Avg","Free Cash Flow Net of Dividends per Share, Annualized","Free Cash Flow per Share, 3 Yr Avg","Free Cash Flow per Share, 5 Yr Avg","Free Cash Flow per Share, Annualized","Cash Flow from Operations per Share, PoP % Chg","Cash Flow from Operations per Share, YoY % Chg"
583,KWI.BK,2020-12-31,-9802.05398,,,0.28337,,,15.278638853225,,,,,,,,,3.88082976862987,,5.27020100764271,,,,5.27020100764271,,,,3.88082976862987,-86.038084965063,18.9746083413104,,5.27020100764271,,5.27020100764271,NaN,NaN,NaN,NaN,-6.08207616225583,-29.0500912631451,-1.07313184025584,0.010948030303951,0.131415194792235,-1.08407987055979,0.096770502540683,-1.08407987055979,0.096770502540683,,,,,,,0.034644692251552,-0.111454045673338,-0.619749789868209,0.224759519857831,-0.111454045673338,-0.619749789868209,0.224759519857831,-193.964390611541,352.140003114565
584,KWI.BK,2019-12-31,-666.23798,,,2.39635,,,33.5466368821691,,,,,,,,,11.4948363336003,,39.433716241744,,,,39.433716241744,,,,11.4948363336003,-22.9236309600735,2.53590098855916,,39.433716241744,,39.433716241744,NaN,NaN,NaN,NaN,-11.182822022351,-21.0342390902548,-0.365055045620791,0.054793490466974,0.052197350409083,-0.419848536087766,0.015215405931355,-0.419848536087766,0.015215405931355,,,,,,,0.036981944477728,-0.211914477323552,-0.487484001020228,0.328455966779496,-0.211914477323552,-0.487484001020228,0.328455966779496,29.2542700583826,209.072762944639
585,KWI.BK,2018-12-31,-793.4174,,,5.29786,,,,,,,,,,,,,,,,,,,,,,,-30.1732297888419,-3.73415642908269,,,,,NaN,NaN,NaN,NaN,-13.062102472959,-17.3298573326909,-0.516010006430143,0.065036386523846,-0.007737319490016,-0.581046392953989,-0.048917449220983,-0.581046392953989,-0.048917449220983,,,,,,,0.041180129730967,-0.248615350401987,-0.428142121630556,-0.063778460556351,-0.248615350401987,-0.428142121630556,-0.063778460556351,51.0038429754706,96.6840770791075
586,KWI.BK,2017-12-31,-1688.56178,,,7.66528,,,,,,,,,,,,,,,,,,,,,,,-39.782535864071,-7.59341341671305,,,,,NaN,NaN,NaN,NaN,-14.7691689289857,-21.4812112196394,-1.05316424341568,0.062370489414995,-0.100984080739749,-1.11553473283067,-0.143515513575877,-1.11553473283067,-0.143515513575877,,,,,,,0.042531432836127,-0.27593226556227,-0.499281779385415,-0.137743542931723,-0.27593226556227,-0.499281779385415,-0.137743542931723,-1037.92510896826,70.3804112352903
587,KWI.BK,2016-12-31,1066.75271,,,1.19183,0.09374,7.86541,,,,,25.3425019885098,27.963906780219,27.963906780219,,,,27.963906780219,,,,27.963906780219,,,,25.3425019885098,,3.5760382405057,-5.43184215744059,,,,,27.5556745629843,NaN,27.5556745629843,NaN,-16.710010554608,-15.4212310826072,0.112286602986264,0.010526019895087,-0.125153542131459,0.101760583091177,-0.153177948839825,0.101760583091177,-0.153177948839825,,,,,28.2221844096519,,0.028024406708366,-0.296076243335523,-0.321595248249839,-0.097823791240012,-0.296076243335523,-0.321595248249839,-0.097823791240012,126.839520913358,-130.557632628127
588,KWI.BK,2015-12-31,-9534.23351,,,0.42308,,,,,,,,,,,,,,,,,,,,,,,-19.3837769375573,-2.68121644084718,,,,,NaN,32.3195566510491,NaN,32.3195566510491,-18.8400969474257,-18.3827177606169,-0.418362918431905,0.004388007887983,-0.047975671712699,-0.422750926319888,-0.098132521735007,-0.422750926319888,-0.098132521735007,,,,,,,0.050156850022308,-0.318298792272851,-0.336771374781825,0.073970904411085,-0.318298792272851,-0.336771374781825,0.073970904411085,-276.751773583107,153.152407639175
589,KWI.BK,2014-12-31,-918.14768,,,1.07047,,,,,,,,,,,,,,,,,,,,,,,-4.74273910161989,-10.1663808904534,,,,,NaN,NaN,NaN,NaN,-22.834797903472,-10.7310992628568,-0.111044711071445,0.012094428067965,-0.137407769900035,-0.123139139139409,-0.225693655768066,-0.123139139139409,-0.225693655768066,,,,,,,0.088285885868031,-0.346413420387854,-0.19793110228968,-0.407818076260735,-0.346413420387854,-0.19793110228968,-0.407818076260735,88.066235235912,12.4473374378498
590,KWI.BK,2013-12-31,-14921.43977,,,0.69532,,,,,,,,,,,,,,,,,,,,,,,-78.4325844963819,-10.8216221459798,,,,,NaN,NaN,NaN,NaN,-26.6725389696164,-11.005518084321,-0.930508630483564,0.006236051244716,-0.117555784361397,-0.93674468172828,-0.20885730741741,-0.93674468172828,-0.20885730741741,,,,,,,0.091301523056013,-0.402279382097733,-0.184933623353459,-0.184611162951594,-0.402279382097733,-0.184933623353459,-0.184611162951594,-336.217400764595,-105.727021513935
591,KWI.BK,2012-12-31,-1546.97647,,,1.07493,,,5.72703411303551,,,,,,,16.9525433097155,16.9525433097155,3.08648652237248,,3.65690087146059,,16.9525433097155,,3.65690087146059,,16.9525433097155,,3.08648652237248,-14.1079053900662,27.3455593998804,,3.65690087146059,,3.65690087146059,NaN,NaN,NaN,NaN,-29.3853188176068,5.89881990997126,-0.213313047313698,0.013789029839096,0.550788084664392,-0.227102077152794,0.464874509797966,-0.227102077152794,0.464874509797966,,32.7538866947571,,,,37.445751011849,0.085913574866426,-0.441807276913086,0.09385356470308,0.178717871846354,-0.441807276913086,0.09385356470308,0.178717871846354,-758.423515385748,109.834358733819
592,KWI.BK,2011-12-31,497.07832,,,0.10934,0.20118,183.98351,,,,,48.7257318564201,60.9967951870703,60.9967951870703,11.3980009732692,11.3980009732692,,60.9967951870703,,,11.3980009732692,60.9967951870703,,,11.3980009732692,48.7257318564201,,1.63943039455288,-20.8720812387178,,,,,62.2006792971506,NaN,62.2006792971506,NaN,-34.7499762010375,8.7734682804925,0.032397543880055,0.00651759344881,-0.281266776925014,0.025879950431245,-0.338127716067228,0.025879950431245,-0.338127716067228,-10.4740761336368,,-58.675713633644,,,,0.056860939142213,-0.529000659667596,0.15580962789522,-0.426811332310655,-0.529000659667596,0.15580962789522,-0.426811332310655,-88.0990936160664,43.9993077962111
593,KWI.BK,2010-12-31,35031.34162,,,0.01184,0.00285,24.10564,,,,,8.24040530495872,8.26399559643883,8.26399559643883,,,,8.26399559643883,,,,8.26399559643883,,,,8.24040530495872,,12.1006840859272,-14.0042258975026,,,,,5.81540430895081,NaN,5.81540430895081,NaN,-34.2625885316714,-0.3584066068583,0.272227533222107,0.00077709708127,-0.323649293216128,0.271450436140837,-0.336101421540062,0.271450436140837,-0.336101421540062,31.8402930042897,,44.7040153687988,,,,0.012452128323934,-0.542860027711393,-0.006990342652144,-0.4401468330774,-0.542860027711393,-0.006990342652144,-0.4401468330774,595.19630709485,20.0584269447964
594,KWI.BK,2009-12-31,-1729.7733,,,0.0472,,,,,,,,,,,,,,,,,,,,,,,-3.27446058598724,-27.2019121944064,,,,,NaN,10.0599724233435,NaN,10.0599724233435,-32.0195147250492,-19.5649211749584,-0.054973659803558,0.003178084654746,-0.349043456149315,-0.058151744458304,-0.361785432185605,-0.058151744458304,-0.361785432185605,,,,,,,0.01274197603629,-0.501367041437937,-0.378342081527103,2.49166617341794,-0.501367041437937,-0.378342081527103,2.49166617341794,-111.974534817007,723.228655776147
595,KWI.BK,2008-12-31,24203.25132,,,0.02933,0.00413,14.08574,,,,,1.62878352068811,1.63554104687843,1.63554104687843,,,,1.63554104687843,,,,1.63554104687843,,,,1.62878352068811,,61.1418467245798,-87.9964029572924,,,,,3.88440998547356,13.0795663644624,3.88440998547356,13.0795663644624,-32.9036635521262,-34.5107820489781,0.459088061821657,0.00189680326724,-1.0975574581861,0.457191258554417,-1.10875467726189,0.457191258554417,-1.10875467726189,0.724094039916356,,,,31.2169756969853,,0.011197219075788,-0.552780835585602,-0.788504818271996,-2.96908963846673,-0.552780835585602,-0.788504818271996,-2.96908963846673,410.982114333754,-1295.77184256482
596,KWI.BK,2007-12-31,1253.75494,,,0.1026,0.07976,76.87579,,,,,28.205018932658,30.6496471580648,30.6496471580648,,,,30.6496471580648,,,,30.6496471580648,,,,28.205018932658,,3.26268030050347,-60.7421530014088,,,,,9.04415818214674,1.36358412590922,9.04415818214674,1.36358412590922,-31.8411784192282,-21.5511072871486,0.089844252654565,0.00716601384666,-0.381314639973951,0.082678238807905,-0.425195071009862,0.082678238807905,-0.425195071009862,,,,,,,0.04388043103591,-0.575902254088806,-0.858568710631821,-0.417977176237067,-0.575902254088806,-0.858568710631821,-0.417977176237067,111.505398445151,-97.4867064991551
597,KWI.BK,2006-12-31,-10797.51958,,,0.10476,,,,,,,,,,,,,,,,,,,,,,,-32.1553634054618,-42.3476253757424,,,,,NaN,NaN,NaN,NaN,-34.3958748252857,-24.968214866057,-0.780887798739643,0.007232103565931,-0.3358367833337,-0.788119902305573,-0.376720431144381,-0.788119902305573,-0.376720431144381,,,,,,,0.04088364781068,-0.708614065221777,-1.18451470882632,-0.550579992915837,-0.708614065221777,-1.18451470882632,-0.550579992915837,50.3721682362436,-4.39707944839375
598,KWI.BK,2005-12-31,-13311.38179,,,0.15838,,,,,,,,,,,,,,,,,,,,,,,-73.3877406129139,-52.5854758423904,,,,,NaN,NaN,NaN,NaN,-39.8400740445992,-21.0927466481962,-1.57348763987294,0.011820618361025,-0.330290309501592,-1.58530825823396,-0.38524324685491,-1.58530825823396,-0.38524324685491,,,,,,,0.054952937353318,-0.909160650443178,-1.00942132728421,-0.40808702437002,-0.909160650443178,-1.00942132728421,-0.40808702437002,25.2726188447776,26.4298083583468
599,KWI.BK,2004-12-31,-63268.65248,,,0.0444,,,,,,,,,,,,,,,,,,,,,,,-59.7260335299807,-22.9236309600735,,,,,NaN,NaN,NaN,NaN,-35.9198645131975,-14.3620383196644,-2.10563733874805,0.003328089434714,-0.365055045620791,-2.10896542818276,-0.419848536087766,-2.10896542818276,-0.419848536087766,,,,,,,0.054793490466974,-0.873002075007448,-0.690894128010229,-0.327923583048054,-0.873002075007448,-0.690894128010229,-0.327923583048054,-1884.176,-12.8378969889278
600,EASTW.BK,2024-12-31,41.86976,14.17441,,1.79907,2.38836,87.51656,87.5165572529524,25.5945226686068,32.9484221649115,14.1744145281825,5.45574195788041,,,,,5.45574195788041,,,,,,,,,5.45574195788041,5.45574195788041,-25.447658096995,-25.447658096995,,,,,NaN,NaN,NaN,NaN,-14.0946516595186,-7.89571304919954,0.502223166189574,1.19948899804724,0.502223166189574,-0.768453025289936,-0.768453025289936,-0.697265831857664,-0.697265831857664,-7.05935613192968,-7.05935613192968,-25.9403214438491,-25.9403214438491,-16.1340175486937,-16.3721763738762,1.19948899804724,-0.881659391720499,-0.777455405526241,-0.561568331553156,-0.642951026535041,-0.48669175235266,-0.54839097299771,-39.5539363272687,-7.0187089622092
601,EASTW.BK,2023-12-31,65.873,18.1889,,1.93277,1.51807,51.7981,84.2193614979377,31.2507357277587,36.5779589869227,13.7863922619638,5.03092177266558,,,,,6.31143810302778,,,,,,,,,5.03092177266558,6.31143810302778,-10.2977690196896,-22.3111192605104,,,,,NaN,NaN,NaN,NaN,-12.3686429232873,-3.59906720432576,0.830861656945477,1.2613084019685,0.513353683758014,-0.581571310971389,-0.793653216574657,-0.430446745023027,-0.722880264040536,-1.18689809700824,-7.00843818173739,-1.36688720109383,-24.8167531845052,-2.36497025816368,-14.855442628673,1.23623394779855,-0.9005478234639,-0.655911931761032,-0.674455865175245,-0.631831509331262,-0.281303092690102,-0.625732829895555,-14.9629074695122,-60.4755133124026
602,EASTW.BK,2022-12-31,58.59664,37.76217,,2.57466,1.70658,44.19641,65.0115604060905,39.9927874689033,41.5838121110978,16.9089605841674,5.42444806116696,,,,,4.2600811593568,,,,,,,,,5.42444806116696,4.2600811593568,-13.0258898367076,-20.4017231102327,,,,,NaN,NaN,NaN,300.966872669863,-11.1936854430126,-1.04228592437089,0.977057931099411,1.66743009244492,0.657264473436171,-1.05933041287459,-0.682384837833572,-0.690372161345504,-0.571248247086514,0.265527467276594,-4.22245752662158,-6.89258788849907,-16.1169981263574,-2.36733782284773,-10.0350251095367,1.22851272052268,-0.932239361996186,-0.529716534566852,-0.776742761968855,-0.633469315362487,-0.095056476302625,-0.556232396104122,-20.9741745402323,-63.9323191342187
603,EASTW.BK,2021-12-31,68.67967,34.88274,,3.04699,1.45603,30.87147,52.7977444703329,40.8407727222422,43.310133464386,18.5648258073291,7.52197135280265,,,,61.1160036933735,4.30015704022231,,,,,,,,61.1160036933735,7.52197135280265,4.30015704022231,-6.06270564959468,-13.0654663801082,,,,,NaN,NaN,NaN,NaN,-9.20627966108846,1.6362326388635,1.23637801366192,1.80020963907422,0.813923763077047,-0.995114206210752,-0.608394852123498,-0.563831625412305,-0.457291323303787,4.65203814291497,-1.44030426934686,9.70260914013828,-5.97229343975577,1.95895658723475,-4.26588775634138,1.27121508638083,-0.899875448381991,-0.291016182505275,-1.05512365544555,-0.575852792801083,0.172458920136213,-1.05510696294129,42.7876921675067,-8.94890107621809
604,EASTW.BK,2020-12-31,94.38186,49.80631,,1.69598,1.05953,39.17947,51.7980953246354,45.5730290320525,44.7734006460255,18.1888963926855,10.7404493001679,,,,28.1310811160082,5.03092177266558,,,,,,,,28.1310811160082,10.7404493001679,5.03092177266558,-0.554219334675268,-10.2977690196896,,,,,NaN,NaN,28.2093893161661,NaN,-7.76183825337196,3.55478694855755,0.865885564010309,0.917427962135109,0.830861656945477,-0.482808072284541,-0.581571310971389,-0.0515423981248,-0.430446745023027,-3.13918315768618,-1.18689809700824,-7.70632327381074,-1.36688720109383,-5.36263879538148,-2.36939836230838,1.2613084019685,-0.875563145140289,-0.076450600555296,-0.645813020658822,-0.528193093141962,0.392448479120754,-0.63427911784061,-28.469221442903,-24.6737549632915
605,EASTW.BK,2019-12-31,137.42804,40.51301,,1.76956,0.72765,25.04542,48.5593710723367,44.7860921954979,43.3581664269464,17.0221528334582,9.08709645745634,,33.3659443524546,,30.012092214823,4.98491139331025,,,,,33.3659443524546,,,30.012092214823,9.08709645745634,4.98491139331025,2.9970678768648,-20.4786080521965,,,,,222.646487475575,NaN,21.9654555029947,26.0418041357609,-6.86726523485287,3.33199029525206,1.21050767442598,0.880830207970848,0.882663632879172,-0.160735656463891,-1.05130710689069,0.329677466455128,-0.901058754296645,6.26936444888431,-0.70981018110754,2.56072020339051,-1.00581693129418,2.99722283259241,-1.94544792472671,1.78372238717582,-0.867332875249719,-0.09472427227221,-0.233010666908984,-0.496617730900443,0.383178883953987,-0.024149284371448,29.2608907123024,7.19235034756739
606,EASTW.BK,2018-12-31,214.93893,48.1995,,0.98472,0.46525,27.72819,49.5530786558527,45.0263486373416,43.5737946436424,24.9344091910251,11.425714680227,216.574310544423,21.3663976256403,,41.8219460620582,4.98227625480362,216.574310544423,,,,21.3663976256403,,,41.8219460620582,11.425714680227,4.98227625480362,4.6802461393865,-27.0739925430005,,,,,79.7487705437196,64.52517032249,16.5326333415888,17.390669051513,-5.52041437783123,2.39108911506923,0.936484088694869,0.435697751780514,0.867073558162277,0.049405674999507,-1.38579614683698,0.500786336914355,-1.16959647785762,5.25415678155083,-0.926971235229501,-6.36224236402844,-4.20205727978168,0.005388778072724,-1.96518985032547,2.0366700360199,-0.816354888845844,-0.191779526198651,-0.483195536053889,-0.421989675732049,0.274018812586934,-0.1041206876183,-14.9732173477231,2.434099060603
607,EASTW.BK,2017-12-31,242.4952,46.58017,,1.11749,0.41238,21.48079,49.6069929587527,43.0342323166935,43.3618298978125,41.8531393931033,11.2584091669684,92.4191359572075,19.1593134052057,,52.489566011373,5.75579693087657,92.4191359572075,,,,19.1593134052057,,,52.489566011373,11.2584091669684,5.75579693087657,5.21939371652167,-20.9977238160901,,,,,159.560018829299,289.764491545013,23.1293154454269,22.112351737309,-4.10374891233757,1.90514053742286,1.10139894687617,0.454194126027484,0.861739922302058,0.134171347433301,-1.40215231216517,0.647204820848687,-1.04148710127807,6.80713051003987,-0.778276749266238,1.78916720616167,-8.77625174296394,2.96939337831366,-3.81648417944093,1.90322702358013,-0.750444467305865,-0.239466056301106,-0.948704171526853,-0.333805776111059,0.224044527200929,-0.948604016501317,-1.8432217274928,-33.5358852482545
608,EASTW.BK,2016-12-31,191.49283,40.85287,,1.51658,0.52221,20.32708,44.1964095614477,41.2626386537135,44.3622676929469,37.7621673992165,10.5161711557893,151.839372756914,22.0101550206482,,259.309092680759,5.54918542783481,151.839372756914,,,,22.0101550206482,,,259.309092680759,10.5161711557893,5.54918542783481,4.54335736873221,-12.7330873672521,,,,,NaN,132.607886268093,NaN,20.7385156306784,-2.83556867717928,0.385640160035237,1.12208139494801,0.585965225437606,0.955095134038071,0.077713703539142,-1.03551825380159,0.5361161695104,-0.674853630464362,7.30876237310574,0.037832792150727,6.22180012686422,-8.0324491104136,7.41625310862908,-2.68984167155607,1.62994876450243,-0.66847501851864,-0.415167040670851,-2.48562216257209,-0.240668891475591,0.045736922980179,-2.47559796030848,-1.62676042815771,-13.7737772896283
609,EASTW.BK,2015-12-31,92.09623,41.75615,,3.7191,1.08582,19.62228,42.2638514775566,43.1281323940171,45.6222058696516,36.6373348951029,10.1697575966514,,,,,5.76645773343056,,,,,,323.681353626079,,,10.1697575966514,5.76645773343056,-0.843882534126186,0.308945816247177,,,,323.681353626079,NaN,NaN,NaN,NaN,-1.74688464938027,-0.619720244683625,1.14063682342041,1.23852719737904,0.988475119995196,-0.574176430869111,-0.344541028541321,-0.097890373958638,0.017609911526089,0.770682420946867,0.733163938528802,6.23015960950593,-4.84217502802067,-0.863488584861327,-2.11414338415873,0.970865208469107,-0.595768287232314,-0.509763112440635,-1.5537293306079,-0.156564536700707,-0.066557954279021,-1.09717958759508,9.22131839373039,-31.9555760135472
610,EASTW.BK,2014-12-31,82.85363,41.16389,,4.27436,1.20695,21.52344,37.6955375120781,46.7191319913266,43.1919305439449,39.1230391547514,10.3415058538534,,,,300.71228163892,5.75948985953472,,,,,,,,300.71228163892,10.3415058538534,5.75948985953472,-2.00113787389013,-7.92103975981383,,,,,NaN,NaN,43.0424800211136,NaN,-1.29014142817812,0.332543783895315,1.04433533690606,1.26045822728619,1.09384687770054,-0.646011926096093,-0.926971647124081,-0.216122890380135,-0.499025504868272,6.32209907773296,2.39356671588973,9.99894910233057,-0.643893840466658,9.64545945792417,-0.653851925259608,1.59287238256882,-0.573022814035594,-0.391539340011503,-0.562830126403581,-0.122832215141125,0.032423018929793,0.390512731944754,11.5466631427886,-20.6831542201823
611,EASTW.BK,2013-12-31,136.61298,46.9907,,2.78676,0.73199,20.8595,34.1676850071686,49.0146054142556,45.1068409671887,37.2844055951844,13.0309608633346,,48.6220607645912,,53.0618146363419,6.31059063861689,,,,,48.6220607645912,,,53.0618146363419,13.0309608633346,6.31059063861689,2.05667959003549,-7.7790184913711,,,,,NaN,NaN,NaN,69.7553003352008,-0.256260640565856,1.88459442417015,0.936231804235352,0.685316894251023,1.15678554006158,-0.189026975512768,-0.999168962493095,0.250914909984329,-0.56786834987009,8.07141685194157,3.22226550658857,-7.71423407058258,4.55245419823058,10.7784055955228,0.439778512185152,1.72465388993167,-0.480702577654031,-0.247918900695778,0.539325273936296,-0.02580758201032,0.160077450389013,0.539423044318367,-1.60353315917293,-21.8439875422297
612,EASTW.BK,2012-12-31,79.56777,52.54924,,5.62911,1.25679,19.76937,30.8714733983357,42.7005004806959,44.7240152828734,34.8827442766528,13.5576939012807,,,,32.810311813882,7.52197135280265,,,,,,,155.660361937317,33.1001105692158,13.5576939012807,7.52197135280265,-1.89405581593071,-6.06270564959468,,,155.660361937317,,NaN,NaN,NaN,NaN,0.642424306068806,3.04782229950311,0.951489249862869,1.19582245011793,1.23637801366192,-0.744333574415422,-0.995114206210752,-0.244333200255062,-0.563831625412305,10.6109902173556,4.65203814291497,13.0244469033078,9.69431691080924,10.7879026331262,1.8387103201811,1.80020963907422,-0.390155094324023,-0.168931335258119,0.288461899801613,0.066731824792897,0.202070618457057,0.299578335011601,21.2633385219582,13.1709822121751
613,EASTW.BK,2011-12-31,96.86938,47.14329,,3.78535,1.03232,24.56231,30.4081391507392,41.7498582145688,42.7356374385848,35.7144979935785,7.90164154712727,,,,15.0686757230594,8.15422664723964,,,,,,,67.5685296346183,14.8840159097507,7.90164154712727,8.15422664723964,-0.409003496541968,-7.53841559812425,,,67.5685296346183,,365.945117250172,NaN,15.6165583967293,37.6764498346571,1.47997892718337,6.63628323004996,0.784647084156086,0.810005300941688,1.20796249921927,-0.395266655309783,-1.17395167896209,-0.025358216785602,-0.742533936415239,6.71852229007499,4.48305187609508,11.8206919272001,7.44816584036314,7.20137920285198,-0.104298576833584,1.95049643563451,-0.303110837126425,-0.003056086576708,-3.94843780277504,0.155459453142886,0.318939772036201,-3.22379950051944,-34.1288663129497,40.7093548044245
