Instrument,Date,Net Cash Flow from Operating Activities,Net Cash Flow from Investing Activities,Net Cash Flow from Financing Activities,Net Cash - Beginning Balance,Net Cash - Ending Balance,Net Change in Cash - Total,Non-cash Items & Reconciliation Adjustments - Cash Flow,Working Capital - Increase/(Decrease) - Cash Flow,Capital Expenditures - Net - Cash Flow,Investments excluding Loans - Decrease/(Increase) - CF,Debt - LT & ST - Issuance/(Retirement) - Total - CF,Capital Expenditures - Total,Assets Sale - Gain/(Loss) - Cash Flow - to Reconcile,Cash Flow from Operating Actvs bef Changes in Working Cap,Cash Flow from Op Actvs bef Changes in Working Cap & Int,Depreciation & Depletion - PPE - CF - to Reconcile,"Depreciation, Depletion & Amort incl Impair -CF to Reconcile",Financial Income/(Expense) - Cash Flow - to Reconcile,Impairment - PPE including Intangibles - CF - to Reconcile,Income Taxes - Paid/(Reimbursed) - Cash Flow,Interest & Dividends - Received - Total - Cash Flow,Interest Paid - Cash,Other Non-Cash Items & adjustments - CF - to Reconcile,Profit/(Loss) - Starting Line - Cash Flow,Accounts Payable - Increase/(Decrease) - Cash Flow,Accounts Receivables - Decrease/(Increase) - Cash Flow,Inventories - Decrease/(Increase) - Cash Flow,Other Assets - Decrease/(Increase) - Cash Flow,Other Liabilities - Increase/(Decrease) -Total - Cash Flow,Fixed Assets - Purchased - Cash Flow,Intangible Assets - Purchased/(Sold) - Net - Total - CF,Intangible Assets - Purchased/Acquired - Cash Flow,Investment Securities Unclassifd - Sold/(Purch) Net Total CF,Other Investing Cash Flow - Decrease/(Increase),"Property, Plant & Equipment - Purchased/(Sold) - Net - CF",Property Plant & Equipment - Purchased - Cash Flow,Property Plant & Equipment Sold - Cash Flow,Debt - Issued - Long-Term - Cash Flow,Debt - Issued/(Reduced) - Long-Term - Cash Flow,Debt - Issued/(Reduced) - Short-Term - Total - Cash Flow,Debt - Reduced - Long-Term - Cash Flow,Net Cash from Continuing Operations,Depreciation Depletion & Amortization - Cash Flow,Free Cash Flow to Equity,Free Cash Flow Net of Dividends,Income Taxes - Paid/(Reimbursed) - Cash Flow - Supplemental,Interest & Dividends - Received - Cash Flow - Supplemental,Interest Paid - Cash Flow - Supplemental,Free Cash Flow,Target
PRECHA.BK,2005-12-31,155683000.0,18205000.0,-189345000.0,24944000.0,9487000.0,-15457000.0,-65144000.0,139159000.0,-18275000.0,-70000.0,-189345000.0,1101000.0,-367559.0453333333,16524000.0,16524000.0,8428000.0,8428000.0,10526539.528888889,-2035541.129,8146141.054444445,910395.1638888889,13931078.98888889,-25322000.0,81668000.0,0.0,-63384.16705882352,121143000.0,201000.0,-13979000.0,1101000.0,63776.82352941176,63776.82352941176,-70000.0,-0.7,-18275000.0,1101000.0,19376000.0,118691000.0,-189358000.0,13000.0,308049000.0,-15457000.0,8428000.0,-15387000.0,154582000.0,11117000.0,910395.1638888889,2473000.0,154582000.0,0
KWI.BK,2023-12-31,268656288.0,-47337647.0,-105456523.0,475243895.0,591106013.0,115862118.0,-33736827.0,563428728.0,70825253.0,18506558.0,-105479503.0,70825253.0,-21515527.0,-294772440.0,-201740079.0,41047024.0,142955252.0,22539968.0,73515949.0,-29911904.0,307150971.0,93032361.0,24881719.0,-505066127.0,224564.83333333334,-99876167.0,13665307.0,100281473.0,580373888.0,15834375.0,54990878.0,54990878.0,18897014.0,4981048.0,15834375.0,15834375.0,0.0,0.0,-221372411.0,115892908.0,221372411.0,115862118.0,69439303.0,92351532.0,197831035.0,-29911904.0,307150971.0,93032361.0,197831035.0,0
KWI.BK,2022-12-31,-239213443.0,331863947.0,58365829.0,324227562.0,475243895.0,151016333.0,90023329.0,44433607.0,49758165.0,536803341.0,58365829.0,53564723.0,-100512837.0,-283647050.0,-209827105.0,48803506.0,236170105.0,15179891.0,163507767.0,3455822.0,136882150.0,73819945.0,2974821.0,-433276762.0,224564.83333333334,-46109394.0,-34628344.0,73929735.0,68959387.0,9771828.5625,30926552.0,30926552.0,530585033.0,-155181229.0,18831613.0,22638171.0,3806558.0,0.0,-200305146.0,258670975.0,200305146.0,151016333.0,72662338.0,-230605779.0,-292778166.0,3455822.0,136882150.0,73819945.0,-292778166.0,0
KWI.BK,2021-12-31,725420404.0,-563271253.0,-56479223.0,218557634.0,324227562.0,105669928.0,173183239.0,1103799690.0,112698077.0,538056910.0,-56479223.0,113153247.0,-14548734.0,-378379286.0,-320450977.0,41545074.0,156257240.0,57834387.0,104153355.0,-1218325.0,113547104.0,57928309.0,-10808869.0,-608399645.0,224564.83333333334,-55917652.0,31737744.0,977602584.0,119901343.0,28477869.0,84675378.0,84675378.0,162952490.0,-154216983.0,28022699.0,28477869.0,455170.0,0.0,-164666057.0,108186834.0,164666057.0,105669928.0,52103885.0,556243104.0,612267157.0,-1218325.0,113547104.0,57928309.0,612267157.0,0
KWI.BK,2020-12-31,-1413374729.0,105009085.0,1303439659.0,223483619.0,218557634.0,-4925985.0,118049783.0,-1131627762.0,14101216.0,120035621.0,1303434274.0,14419169.0,-1304690.0,-281746967.0,-230613314.0,49359011.0,51477668.0,74281994.0,592554.0,-11711740.0,6890442.0,51133653.0,-6486239.0,-367265279.0,224564.83333333334,84159069.0,-13142902.0,-747584102.0,-410600659.0,2832788.0,11586381.0,11586381.0,120035621.0,-925320.0,2514835.0,2832788.0,317953.0,79600000.0,42634424.0,1260799850.0,36965576.0,-4925985.0,50885114.0,-124041671.0,-1427793898.0,-11711740.0,6890442.0,51133653.0,-1427793898.0,0
KWI.BK,2019-12-31,-480796843.0,-59437885.0,160889640.0,602828707.0,223483619.0,-379345088.0,85276829.0,-114501928.0,70396426.0,13670253.0,250889640.0,72165931.0,-1155518.0,-366294915.0,-310583596.0,29917143.0,34304167.0,73696704.0,4189254.0,3708403.0,279870.0,55711319.0,-21702518.0,-392431892.0,224564.83333333334,30821989.0,-107838609.0,73454844.0,-85732375.0,28113272.0,44052659.0,44052659.0,13924657.0,-2711712.0,26343767.0,28113272.0,1769505.0,269969640.0,35969640.0,214920000.0,234000000.0,-379345088.0,30114913.0,-300303629.0,-552962774.0,3708403.0,279870.0,55711319.0,-552962774.0,0
KWI.BK,2018-12-31,-611636309.0,-308575886.0,1047650019.0,475390883.0,602828707.0,127437824.0,-350584645.0,-383419723.0,76584050.0,-230019098.0,43096589.0,77088845.0,-425833.0,-228216586.0,-170900558.0,14377790.0,14851865.0,70292145.0,300917.0,5156965.0,1600558.0,57316028.0,135774298.0,183240494.0,224564.83333333334,379064.0,-3871442.0,-15797332.0,-439096165.0,23642068.0,53446777.0,53446777.0,-229423924.0,-1972738.0,23137273.0,23642068.0,504795.0,96200000.0,71800000.0,-28703411.0,24400000.0,127437824.0,14550948.0,-645123770.0,-688725154.0,5156965.0,1600558.0,57316028.0,-688725154.0,0
KWI.BK,2017-12-31,-759973548.0,-959355141.0,2140225302.0,54494270.0,475390883.0,420896613.0,-155292389.0,-665078448.0,44844717.0,-911508952.0,295768129.0,45007151.0,-158863.0,-94895100.0,-45964487.0,5718515.0,5871558.0,61809633.0,43396356.375,6103124.0,2013419.0,48930613.0,7170742.0,113417607.0,224564.83333333334,-6304724.0,-653836797.0,1925915.0,6708122.0,44618467.0,388684.0,388684.0,-150000000.0,-3001472.0,44456033.0,44618467.0,162434.0,739250000.0,708063766.0,-412295637.0,31186234.0,420896613.0,5871558.0,-509050136.0,-804980699.0,6103124.0,2013419.0,48930613.0,-804980699.0,0
KWI.BK,2016-12-31,23786036.0,-31543002.0,24039429.0,38211807.0,54494270.0,16282463.0,-193455642.0,84416540.0,2229761.0,-1507083.0,24039429.0,2229761.0,68739592.31578948,-60630504.0,-26093709.0,1870870.0,1875520.0,50696336.0,4650.0,5634508.0,193026.0,34536795.0,-9791810.0,172803415.0,224564.83333333334,111569.0,109957454.0,-5055796.0,-781557.0,1882337.0,347424.0,347424.0,31745256.666666668,-2611196.0,1882337.0,1882337.0,6423528.529411765,208604248.66666666,-32459141.0,56498570.0,32459141.0,16282463.0,1870870.0,45595704.0,21556275.0,5634508.0,193026.0,34536795.0,21556275.0,0
KWI.BK,2015-12-31,-87401272.0,-4117262.0,102100000.0,27630341.0,38211807.0,10581466.0,49072588.0,-21537077.0,916710.0,-647419.0,102100000.0,916710.0,82731.0,-65864195.0,-39545236.0,2166740.0,3073145.0,40335095.0,906405.0,3566171.0,121365.0,26318959.0,17623146.0,-85173018.0,224564.83333333334,-448463.0,-56061387.0,5746894.0,4782473.0,759473.0,157237.0,157237.0,31745256.666666668,-2553133.0,759473.0,759473.0,6423528.529411765,208604248.66666666,17787639.263157893,102100000.0,135330364.875,10581466.0,2166740.0,13782018.0,-88317982.0,3566171.0,121365.0,26318959.0,-88317982.0,0
KWI.BK,2014-12-31,-23522962.0,-6116020.0,28500000.0,28769323.0,27630341.0,-1138982.0,293802005.0,-193645477.0,2559666.0,-448633.0,28500000.0,2562002.0,255529028.0,170122515.0,217416535.0,2393349.0,2393349.0,47459812.0,43396356.375,7823645.0,222831.0,47294020.0,-10968469.0,-68784656.0,224564.83333333334,90067.0,-150781822.0,-7450201.0,-4933811.0,2562002.0,0.0,0.0,0.0,-3107721.0,2559666.0,2562002.0,2336.0,103911360.0,0.0,28500000.0,103911360.0,-1138982.0,2393349.0,2417372.0,-26084964.0,7823645.0,222831.0,47294020.0,-26084964.0,0
KWI.BK,2013-12-31,-197112667.0,-2067886.0,198400000.0,29549876.0,28769323.0,-780553.0,175908753.0,-173866842.0,1153319.0,144079.0,198400000.0,1321003.0,105533565.0,-23245825.0,2672484.0,1899862.0,1899862.0,42440884.0,43396356.375,1798136.0,322852.0,25918309.0,12327948.0,-171760985.0,224564.83333333334,1506856.0,-217394139.0,-7615968.0,8362700.0,1286362.0,34641.0,34641.0,144079.0,-1058646.0,1118678.0,1286362.0,167684.0,208604248.66666666,0.0,198400000.0,0.0,-780553.0,1899862.0,134014.0,-198433670.0,1798136.0,322852.0,25918309.0,-198433670.0,0
KWI.BK,2012-12-31,-45186796.0,-13791666.0,73008062.0,15520276.0,29549876.0,14029600.0,114492638.0,-23801091.0,2773475.0,5420556.294117647,73008062.0,2920975.0,82831639.0,-21385705.0,30351230.0,2717370.0,2717370.0,50247495.0,43396356.375,-76950.0,143017.0,51736935.0,8166193.0,-84361375.0,224564.83333333334,-916170.0,-41632801.0,-1995806.0,5331360.0,2785047.0,135928.0,135928.0,31745256.666666668,-11018191.0,2637547.0,2785047.0,147500.0,158285984.0,38008062.0,35000000.0,120277922.0,14029600.0,2717370.0,25047791.0,-48107771.0,-76950.0,143017.0,51736935.0,-48107771.0,0
KWI.BK,2011-12-31,6862877.0,-2594078.0,-57515462.0,68766939.0,15520276.0,-53246663.0,204293627.0,-32826896.0,1380643.0,5420556.294117647,-57515462.0,1380643.0,95472383.0,39689773.0,75674351.0,12626562.0,12626562.0,52673411.0,43396356.375,-4053755.0,439977.0,35984578.0,43521271.0,-133113008.0,224564.83333333334,0.0,-2713637.0,-416331.0,3286606.0,1359765.0,20878.0,20878.0,31745256.666666668,-1213435.0,1359765.0,1359765.0,0.0,208604248.66666666,-819509268.0,761993806.0,819509268.0,-53246663.0,12626562.0,-52033228.0,5482234.0,-4053755.0,439977.0,35984578.0,5482234.0,0
KWI.BK,2010-12-31,57666843.0,-1652787.0,-78395254.0,91148137.0,68766939.0,-22381198.0,210450660.0,-21917355.0,164065.0,5420556.294117647,-78395254.0,164615.0,137815508.0,79584198.0,95097738.0,13900959.0,13900959.0,54975828.0,43396356.375,-4454506.0,509597.0,15513540.0,3758365.0,-120317025.0,224564.83333333334,5217129.0,-18682641.0,3786454.0,-11274389.0,164615.0,0.0,0.0,31745256.666666668,-1488722.0,164065.0,164615.0,550.0,208604248.66666666,-78395254.0,0.0,78395254.0,-22381198.0,13900959.0,-20892476.0,57502228.0,-4454506.0,509597.0,15513540.0,57502228.0,0
KWI.BK,2009-12-31,-11645249.0,1733634.0,-31619395.0,141826805.0,100295795.0,-41531010.0,112363453.0,-38252605.0,672724.0,2406358.0,-31619395.0,673224.0,79845061.0,26607356.0,45874438.0,14262176.0,14262176.0,30457973.0,43396356.375,294840.0,543056.0,19267082.0,-12201757.0,-66737231.0,166282.0,1905700.0,-22075860.0,-2296661.0,4991086.0,560760.0,112464.0,112464.0,2406358.0,-24005675.0,560260.0,560760.0,500.0,208604248.66666666,-24119395.0,-7500000.0,24119395.0,-41531010.0,14262176.0,-43937368.0,-12318473.0,294840.0,543056.0,19267082.0,-12318473.0,0
KWI.BK,2008-12-31,97250116.0,79548716.0,-77388288.0,42416261.0,141826805.0,99410544.0,253990694.0,-69575999.0,-79601194.0,-52478.0,-77388288.0,401806.0,180351341.0,166826115.0,191940264.0,13698394.0,13698394.0,29622165.0,43396356.375,2160946.0,380689.0,25114149.0,30318794.0,-60270173.0,-4582893.0,211859.0,-44177542.0,1615480.0,-6053960.0,281057.0,120749.0,120749.0,-52478.0,-24005675.0,-79721943.0,281057.0,80003000.0,208604248.66666666,-39364074.0,-38024214.0,39364074.0,99410544.0,13698394.0,99463022.0,96848310.0,2160946.0,380689.0,25114149.0,96848310.0,0
KWI.BK,2007-12-31,19032000.0,4231000.0,2883000.0,16270000.0,42416000.0,26146000.0,186629000.0,-97119000.0,1518000.0,5749000.0,2883000.0,1518000.0,163282000.0,116151000.0,145039000.0,14631000.0,14796000.0,15603000.0,43396356.375,5637000.0,257000.0,28888000.0,-7052000.0,-36210000.0,231000.0,-1803000.0,-82420000.0,12907000.0,-2066000.0,1189000.0,329000.0,329000.0,5749000.0,-24005675.0,1189000.0,1189000.0,0.0,208604248.66666666,-34354000.0,37237000.0,34354000.0,26146000.0,14796000.0,20397000.0,17514000.0,5637000.0,257000.0,28888000.0,17514000.0,0
KWI.BK,2006-12-31,-165418000.0,-1661000.0,148626000.0,34722000.0,16270000.0,-18453000.0,119828000.0,-267656000.0,1479000.0,-182000.0,148626000.0,1532000.0,136008000.0,102238000.0,102238000.0,14624000.0,14624000.0,46479218.88235294,43396356.375,-358095.29411764705,33617524.941176474,44026152.64705882,-30804000.0,-17590000.0,5429000.0,18869000.0,-353337000.0,7227000.0,15646000.0,9771828.5625,1532000.0,1532000.0,-182000.0,-24005675.0,-53000.0,10528672.235294119,53000.0,150094000.0,150094000.0,-1468000.0,135330364.875,-18453000.0,14624000.0,-18271000.0,-166950000.0,2144000.0,33617524.941176474,1726000.0,-166950000.0,0
KWI.BK,2005-12-31,-333317000.0,19253000.0,301358000.0,47427000.0,34722000.0,-12706000.0,214732000.0,-553117000.0,-19305000.0,-52000.0,301358000.0,2504000.0,185007000.0,219800000.0,219800000.0,15810000.0,15810000.0,46479218.88235294,43396356.375,-358095.29411764705,33617524.941176474,44026152.64705882,14035000.0,5068000.0,-2586000.0,-1207000.0,-564912000.0,3523000.0,-3676000.0,9771828.5625,2504000.0,2504000.0,-52000.0,-24005675.0,-21809000.0,10528672.235294119,21809000.0,644300000.0,644300000.0,-342942000.0,135330364.875,-12706000.0,15810000.0,-12654000.0,-335821000.0,2887000.0,33617524.941176474,1767000.0,-335821000.0,0
KWI.BK,2004-12-31,-446044000.0,490000.0,326875000.0,166108000.0,47427000.0,-118679000.0,39628000.0,-433546000.0,705000.0,1195000.0,326874000.0,705000.0,23916000.0,-12498000.0,-12498000.0,15879000.0,15879000.0,46479218.88235294,43396356.375,-358095.29411764705,33617524.941176474,44026152.64705882,-179000.0,-52126000.0,2690000.0,1394000.0,-399467000.0,-72323000.0,25232000.0,9771828.5625,705000.0,705000.0,1195000.0,-24005675.0,3673023.3157894737,10528672.235294119,6423528.529411765,261640000.0,261640000.0,65234000.0,135330364.875,-118679000.0,15879000.0,-119875000.0,-446749000.0,1349000.0,33617524.941176474,2588000.0,-446749000.0,0
EASTW.BK,2024-12-31,835561312.0,-1384910645.0,167020064.0,644311130.0,261981861.0,-382329269.0,1505649774.0,-362637528.0,1994846216.0,609965619.0,287955988.0,1995620012.0,29021966.0,1198198840.0,1508845929.0,731254494.0,1121716441.0,313936014.0,12468000.0,93647647.0,36858541.0,310647089.0,40975353.0,59985261.0,-50959861.0,11097703.0,2289126.0,-158175951.0,-26077580.0,1947590661.0,48029351.0,48029351.0,611006448.0,-30048.0,1946816865.0,1947590661.0,773796.0,2500000000.0,765110593.0,-477154605.0,1734889407.0,-382329269.0,1109248441.0,-871328916.0,-1278494624.0,93647647.0,36858541.0,310647089.0,-1160058700.0,1
EASTW.BK,2023-12-31,1382325434.0,-3488625221.0,2659678199.0,90932718.0,644311130.0,553378412.0,1513663364.0,-22410293.0,2091025319.0,-1397582577.0,2911107940.0,2098470509.0,7333129.0,1404735727.0,1791889277.0,716018246.0,1206887655.0,274768817.0,121155140.0,149558834.0,16645723.0,387153550.0,24673763.0,411139024.0,-12782551.0,-32606625.0,-17452611.0,-42190177.0,86037294.0,2023111305.0,75359204.0,75359204.0,-1397582577.0,-17325.0,2015666115.0,2023111305.0,7445190.0,5450000000.0,4113209889.0,-1202101949.0,1336790111.0,553378412.0,1085732515.0,2202408055.0,-967574816.0,149558834.0,16645723.0,387153550.0,-716145075.0,1
EASTW.BK,2022-12-31,1625555852.0,-2869421552.0,1041364025.0,293434393.0,90932718.0,-202501675.0,1336442799.0,-52282435.0,2767296321.0,-102125231.0,1655209147.0,2774145379.0,1551850.0,1677838287.0,1971149868.0,718437322.0,1077481121.0,227751481.0,14880392.0,264823855.0,6725840.0,293311581.0,29658347.0,892805084.0,29447981.0,45434288.0,-21265178.0,-90393285.0,-11268566.0,1464515615.5294118,155412499.0,155412499.0,-100165465.0,0.0,2611883822.0,2618732880.0,6849058.0,4197368971.0,270209147.0,1385000000.0,3927159824.0,-202501675.0,1077481121.0,513468678.0,-1762434649.0,264823855.0,6725840.0,293311581.0,-1148589527.0,1
EASTW.BK,2021-12-31,2056993195.0,-3056024026.0,1226778295.0,65686929.0,293434393.0,227747464.0,1177718809.0,-10893382.0,2984703995.0,-71320031.0,1944313971.0,2995054050.0,4593.0,2067886577.0,2312842336.0,635024107.0,982956204.0,156472713.0,14880392.0,215991926.0,15047086.0,244955759.0,38285299.0,1336068367.0,-24731265.0,-3772011.0,3584451.0,1647024.0,21460260.0,2843267559.0,151786491.0,151786491.0,-71273231.0,24140051.352941178,2832917504.0,2843267559.0,10350055.0,2500000000.0,1934313971.0,10000000.0,565686029.0,227747464.0,982956204.0,1016603171.0,-1655596531.0,215991926.0,15047086.0,244955759.0,-938060855.0,1
EASTW.BK,2020-12-31,1440595589.0,-1545123997.0,112004073.0,58211264.0,65686929.0,7475665.0,1092620898.0,-132126471.0,1512354492.0,-32769505.0,829511621.0,1526347973.0,864204.0,1572722060.0,1823548790.0,564417721.0,899977508.0,160138263.0,14880392.0,263684618.0,10304899.0,250826730.0,31640923.0,984307611.0,-124124998.0,39571059.0,-27589351.0,-751120.0,655932.0,1363999755.0,162348218.0,162348218.0,-32351996.0,0.0,1350006274.0,1363999755.0,13993481.0,1610000000.0,749511621.0,80000000.0,860488379.0,7475665.0,899977508.0,757752718.0,-803259932.0,263684618.0,10304899.0,250826730.0,-85752384.0,1
EASTW.BK,2019-12-31,2013952061.0,-1870474283.0,-663479676.0,578213162.0,58211264.0,-520001898.0,1051566007.0,179053078.0,1462741783.0,-108732500.0,152432970.0,1465459369.0,-1247093.0,1834898983.0,2062057601.0,504402769.0,828146971.0,156070841.0,0.0,315179389.0,7407626.0,227158618.0,68595288.0,1318263357.0,170130260.0,-57964540.0,-12288318.0,-1215594.0,52265484.0,1266725890.0,198733479.0,198733479.0,-106406726.0,-299000000.0,1264008304.0,1266725890.0,2717586.0,1490000000.0,661432970.0,-509000000.0,828567030.0,-520001898.0,828146971.0,703643248.0,-267419954.0,315179389.0,7407626.0,227158618.0,548492692.0,1
EASTW.BK,2018-12-31,1558052130.0,-188812953.0,-828503996.0,37477981.0,578213162.0,540735181.0,900563972.0,-211315593.0,177484740.0,-11328213.0,-77530637.0,724881307.0,385186.0,1769367723.0,1985391917.0,432019718.0,736987464.0,148980588.0,860000.0,312057154.0,5923878.0,216024194.0,14210734.0,1390961221.0,7477323.0,-36812947.0,-275080.0,1497916.0,-166224976.0,480475196.0,244406111.0,244406111.0,-11109826.0,0.0,-66921371.0,480475196.0,547396567.0,1600000000.0,-808530637.0,731000000.0,2408530637.0,540735181.0,736127464.0,1303036753.0,82197464.0,312057154.0,5923878.0,216024194.0,833170823.0,1
EASTW.BK,2017-12-31,1832425127.0,-399893656.0,-1580584591.0,185531101.0,37477981.0,-148053120.0,845361653.0,11045835.0,753365759.0,343393130.0,-727037899.0,755654190.0,-421201.0,1821379292.0,2053390313.0,393619482.0,678167213.0,132872269.0,1960000.0,332330685.0,6690244.0,232011021.0,34743372.0,1533669101.0,6474591.0,13321220.0,-2481644.0,18858936.0,-24308300.0,450499162.0,305155028.0,305155028.0,344658078.0,10078973.0,448210731.0,450499162.0,2288431.0,1600000000.0,789962101.0,-1517000000.0,810037899.0,-148053120.0,676207213.0,352021469.0,223224245.0,332330685.0,6690244.0,232011021.0,1076770937.0,1
EASTW.BK,2016-12-31,1866835036.0,-474810179.0,-1517712025.0,311218269.0,185531101.0,-125687168.0,776138785.0,46453818.0,974705082.0,128159757.0,-755056314.0,974885082.0,-3154358.0,1820381218.0,2072111263.0,379473112.0,654013997.0,108702567.0,11194595.0,358598929.0,9307038.0,251730045.0,16576579.0,1645264369.0,-676796.0,26575960.0,-1206028.0,1658474.0,18102322.0,873108282.0,101776800.0,101776800.0,128553208.0,371735146.0,872928282.0,873108282.0,180000.0,0.0,-755056314.0,0.0,755056314.0,-125687168.0,642819402.0,137073640.0,129294243.0,358598929.0,9307038.0,251730045.0,891949954.0,1
EASTW.BK,2015-12-31,1897706169.0,-4216342126.0,2516994479.0,112859747.0,311218269.0,198358522.0,479565255.0,68190360.0,2043235517.0,-772565663.0,3312183523.0,2060568846.0,-4457812.0,1829515809.0,2078320640.0,372373173.0,577729598.0,80499063.0,23679241.0,386645544.0,8386027.0,248804831.0,52114226.0,1977014902.0,-7570497.0,-22481877.0,-149314.0,10465481.0,60607831.0,1956825984.0,103742862.0,103742862.0,-771030081.0,23669885.0,1939492655.0,1956825984.0,17333329.0,5173000000.0,1945183523.0,1367000000.0,3227816477.0,198358522.0,554050357.0,3166654175.0,-955271768.0,386645544.0,8386027.0,248804831.0,-162862677.0,1
EASTW.BK,2014-12-31,1737486964.0,-2029006872.0,161073203.0,243306452.0,112859747.0,-130446705.0,599589942.0,8887080.0,2085301913.0,31808764.0,876821811.0,2097056052.0,5023737.0,1728599884.0,1943381612.0,373967007.0,491922968.0,89215228.0,1310000.0,337127083.0,7271028.0,214781728.0,13428009.0,1673647725.0,-14101268.0,-7002432.0,1304730.0,-5188644.0,18544742.0,1797739837.0,299316215.0,299316215.0,31808764.0,24486277.0,1785985698.0,1797739837.0,11754139.0,1384000000.0,799821811.0,77000000.0,584178189.0,-130446705.0,490612968.0,529006862.0,-1074786288.0,337127083.0,7271028.0,214781728.0,-359569088.0,1
EASTW.BK,2013-12-31,1557632398.0,-1106696276.0,-446102914.0,238473244.0,243306452.0,4833208.0,513047374.0,-79817607.0,1140178952.0,9429251.0,259366570.0,1140178952.0,11174877.0,1637450005.0,1827160843.0,324914363.0,409771218.0,78010320.0,630000.0,357904104.0,8652430.0,189710838.0,14090959.0,1663365143.0,-13413852.0,24058712.0,-2790920.0,-21463391.0,-83782734.0,984546134.0,155632818.0,155632818.0,9429251.0,24053425.0,984546134.0,984546134.0,0.0,967830512.0,214366570.0,45000000.0,753463942.0,4833208.0,409141218.0,676820016.0,-314488933.0,357904104.0,8652430.0,189710838.0,417453446.0,1
EASTW.BK,2012-12-31,1583016594.0,-1965085104.0,491852116.0,128689638.0,238473244.0,109783606.0,442933549.0,73609686.0,1988868014.0,-1311548.0,1323715313.0,1989519884.0,34278347.0,1509406908.0,1647197688.0,312952468.0,357544403.0,54808322.0,4110000.0,408534351.0,8067234.0,137790780.0,-3697523.0,1604731256.0,51896252.0,-53625513.0,133088.0,8699444.0,40085781.0,1968069899.0,21449985.0,21449985.0,-1307798.0,25094458.0,1967418029.0,1968069899.0,651870.0,2339970694.0,1245715313.0,78000000.0,1094255381.0,109783606.0,353434403.0,917863893.0,-1238366487.0,408534351.0,8067234.0,137790780.0,-406503290.0,1
EASTW.BK,2011-12-31,1305437087.0,-1422407283.0,-197224490.0,442884324.0,128689638.0,-314194686.0,402998605.0,-66802073.0,1347410969.0,-93241849.0,418201482.0,1347626190.0,4619303.0,1372239160.0,1484107188.0,320645485.0,356563381.0,46352992.0,552154.0,363508201.0,11899533.0,111868028.0,-4537071.0,1432717251.0,-31891544.0,-36962811.0,1680416.0,-19071560.0,55943989.0,1297578686.0,50047504.0,50047504.0,-92924000.0,18245535.0,1297363465.0,1297578686.0,215221.0,1488000000.0,937789395.0,-519587913.0,550210605.0,-314194686.0,356011227.0,376227600.0,-657615075.0,363508201.0,11899533.0,111868028.0,-42189103.0,1
EASTW.BK,2010-12-31,1981804493.0,-1301732710.0,-361756750.0,124569291.0,442884324.0,318315033.0,483032979.0,692639532.0,1319917005.0,917200.0,270578696.0,1321281498.0,11467015.0,1289164961.0,1388627772.0,369732485.0,406480965.0,68044298.0,1656254.0,388220888.0,3131290.0,99462811.0,-2959299.0,1290684391.0,35315837.0,10521061.0,-286698.0,578815563.0,59915954.0,1314165512.0,7115986.0,7115986.0,917200.0,17267095.0,1312801019.0,1314165512.0,1364493.0,278000000.0,86990783.0,183587913.0,191009217.0,318315033.0,404824711.0,932466184.0,28187549.0,388220888.0,3131290.0,99462811.0,660522995.0,1
EASTW.BK,2009-12-31,1096398155.0,-17680500.0,-1056213916.0,102065552.0,124569291.0,22503739.0,403763158.0,7887204.0,391238278.0,344594326.0,-473811960.0,394057803.0,6580538.0,1088510951.0,1216484524.0,305836713.0,357721734.0,98750463.0,17630496.0,320728494.0,3167047.0,127973573.0,-59289577.0,1130282813.0,-1929055.0,-55364140.0,46411332.0,-10916931.0,-8197508.0,345646602.0,48411201.0,48411201.0,344594326.0,28963452.0,342827077.0,345646602.0,2819525.0,364500000.0,-835311960.0,361500000.0,1199811960.0,22503739.0,340091238.0,231347917.0,119938396.0,320728494.0,3167047.0,127973573.0,702340352.0,1
