Instrument,Date,Cash & Short Term Investments,Cash & Cash Equivalents,Loans & Receivables - Net - Short-Term,Loans & Receivables - Total,Accounts & Notes Receivable - Trade - Gross - Total,Receivables - Other - Total,Accounts & Notes Receivable - Trade - Net,Provision - Trade Accounts & Trade Notes Receivable,Trade Accounts & Trade Notes Receivable - Gross,Trade Accounts & Trade Notes Receivable - Net,Inventories - Total,Inventories - Other - Total,Inventories - Raw Materials,Investments - Long-Term,Investments - Total,Property Plant & Equipment - Net - Total,PPE - Accumulated Depreciation & Impairment - Total,PPE - excl Assets Leased Out - Accum Depr & Impair - Total,PPE - excluding Assets Leased Out - Net - Total,Property Plant & Equipment - Gross - Total,Buildings - Gross,Construction in Progress - Gross,Land & Buildings - Gross,Land/Improvements - Gross,Plant Machinery & Equipment - Gross,PPE - excluding Assets Leased Out - Gross,Property Plant & Equipment - Other - Gross,Property Plant & Equipment - Other - Net,Transportation Equipment - Gross,Intangible Assets - excluding Goodwill - Net - Total,Intangible Assets - Total - Net,Total Assets,Total Current Assets,Other Assets - Total,Other Current Assets - Total,Other Non-Current Assets - Total,Deferred Tax - Asset - Long-Term,Other Current Assets,Other Non-Current Assets,Restricted Accounts - Long-Term,Total Non-Current Assets,Payables & Accrued Expenses,Trade Accounts Payable & Accruals - Short-Term,Trade Account Payables - Total,Accounts Payable,Accrued Expenses,Accrued Expenses - Short-Term,Trade Accounts & Trade Notes Payable - Short-Term,Debt - Long-Term - Total,Debt - Total,Short-Term Debt & Current Portion of Long-Term Debt,Capitalized Lease Obligations - Long-Term,Capitalized Leases - Current Portion,Current Portion of Long-Term Debt excl Capitalized Leases,Current Portion of Long-Term Debt incl Capitalized Leases,Debt - Non-Convertible - Long-Term,Long-Term Debt excluding Capitalized Leases,Short-Term Banking Borrowings excl Collateralized Financing,Short-Term Debt & Notes Payable,Total Current Liabilities,Total Liabilities,Total Liabilities & Equity,Other Current Liabilities - Total,Other Non-Current Liabilities - Total,Total Non-Current Liabilities,Income Taxes - Payable - Long-Term & Short-Term,Income Taxes - Payable - Short-Term,Other Current Liabilities,Other Non-Current Liabilities,Other Payables,Post Employment Benefits - Pension & Other - Long-Term,Provisions - Long-Term,Total Shareholders' Equity incl Minority Intr & Hybrid Debt,Shareholders' Equity - Attributable to Parent ShHold - Total,Common Equity - Total,Retained Earnings - Total,Common Equity - Contributed,Common Equity Attributable to Parent Shareholders,Common Stock - Additional Paid in Capital,Common Stock - Addnl Paid in Capital incl Option Reserve,Common Stock - Issued & Paid,Equity - Non-Contributed - Reserves & Retained Earnings,Legal Statutory & Appropriated Reserves,Minority Interest - Equity,Common Shares - Issued - Total,Common Shares - Outstanding - Total,Common Shares - Treasury - Total,Asset Allocation Factor - Issue Specific,Common Shares - Authorized - Issue Specific,Common Shares - Issued - Issue Specific,Common Shares - Outstanding - Issue Specific,Common Shares - Treasury - Issue Specific,Cash & Cash Equivalents - Total,Cash & Short Term Investments - Total,Cash Short Term Investments & Accounts Receivable - Total,Current Assets excl CFh & Short Term Investments - Total,Current Liabilities excluding Current Debt - Total,Debt including Preferred Equity & Minority Interest - Total,Interest Bearing Liabilities - Total,Minority Interest - Total,Other Short-Term & Long-Term Assets - Total,Other Short-Term & Long-Term Liabilities - Total,Provision for Doubtful Accounts & Notes Receivable - Total,Provisions - Total,Trade Accounts & Trade Notes Receivable - Net - Total,Unearned Revenue - Total,Total Available Funds,Total Book Capital,Total Capital,Total Current Assets excluding Total Inventories,Total Debt Excluding Islamic,Total Fixed Assets - Net,Total Long Term Capital,Accruals - Short-Term,Asset Accruals,Book Value excluding Other Equity,Cash – Intermediate,Cash & Securities,Cash & Short Term Investments - Net of Debt,Current Portion of LT Debt incl Cap Leases & Hybrid Fin,Debt including Finance and Operating Lease Liabilities,Finance and Operating Lease Liabilities - Total,Investments - Permanent,Net Book Capital,Net Debt,Net Debt Including Preferred Equity & Minority Interest,Net Operating Assets,Shareholders Equity - Common,Tangible Book Value,Tangible Book Value excluding Other Equity,Tangible Total Equity,Working Capital,Working Capital - Non-Cash,Working Capital excluding Other Current Assets & Liabilities,Target
DEMCO.BK,2022-12-31,82448000.0,82448000.0,1371122000.0,1407966000.0,477460000.0,841582000.0,934921699.9993333,16484000.0,477460000.0,460976000.0,400178000.0,108784000.0,95713000.0,2232836000.0,2232836000.0,366901000.0,325150000.0,325150000.0,366901000.0,692051000.0,79974000.0,82209000.0,150975000.0,71001000.0,304655000.0,692051000.0,119217000.0,71297000.0,91437000.0,734234000.0,734234000.0,6961830000.0,1878884000.0,96342000.0,5000.0,96337000.0,6760000.0,5000.0,61885000.0,27692000.0,5082946000.0,362619000.0,362619000.0,299391000.0,458559636.85857147,63228000.0,63228000.0,299391000.0,59364000.0,1665400000.0,1606036000.0,4547000.0,5329000.0,25883000.0,31212000.0,54817000.0,54817000.0,1574824000.0,1574824000.0,2528193000.0,2879768000.0,6961830000.0,559538000.0,82629000.0,351575000.0,1368451.2566666666,1368451.2566666666,379905000.0,340000.0,192143494.840625,82289000.0,82289000.0,4082062000.0,4081536000.0,4081536000.0,386342000.0,2798331000.0,4081536000.0,1176064216.2341175,2067987000.0,730344000.0,1283205000.0,52025950.761176474,526000.0,730344251.0,730344251.0,0.0,1.0,822683573.0,730344251.0,730344251.0,0.0,82448000.0,82448000.0,543424000.0,1796436000.0,922157000.0,1665926000.0,1665400000.0,526000.0,68650000.0,559878000.0,16484000.0,313112000.0,460976000.0,158392000.0,4433637000.0,5746936000.0,5747462000.0,1478706000.0,1665400000.0,5046102000.0,4433637000.0,-731757000.0,6842538000.0,4081536000.0,246628094.11941177,2232836000.0,-1582952000.0,31212000.0,1665400000.0,9876000.0,3848630000.0,5665014000.0,1582952000.0,1583478000.0,5665014000.0,4081536000.0,3347302000.0,3347302000.0,3347828000.0,-649309000.0,-731757000.0,-89776000.0,0
DEMCO.BK,2021-12-31,67029000.0,67029000.0,1200491000.0,1487674000.0,315350000.0,841486000.0,934921699.9993333,23107000.0,315350000.0,292243000.0,178336000.0,32092000.0,0.0,2413673000.0,2413673000.0,190404000.0,224813600.10352942,224813600.10352942,190404000.0,516882619.49941176,88965569.02764706,28233615.114705883,150899221.47352943,61933652.44588236,252041715.1482353,516882619.49941176,70958597.17470588,167899000.0,77189020.22588235,26789000.0,26789000.0,6687745000.0,1467659000.0,129267000.0,1000.0,129266000.0,0.0,1000.0,79574000.0,49692000.0,5220086000.0,272706000.0,272706000.0,205349000.0,205349000.0,67357000.0,67357000.0,205349000.0,21674000.0,1395505000.0,1373831000.0,3945000.0,5273000.0,171751000.0,177024000.0,17729000.0,17729000.0,1196807000.0,1196807000.0,2307042000.0,2587592000.0,6687745000.0,660505000.0,76479000.0,280550000.0,1368451.2566666666,1368451.2566666666,486788000.0,0.0,486711000.0,76479000.0,76479000.0,4100153000.0,4100153000.0,4100153000.0,265935000.0,2798331000.0,4100153000.0,2067987000.0,2067987000.0,730344000.0,1301822000.0,82268000.0,14063987.390526317,730344251.0,730344251.0,0.0,1.0,822683573.0,730344251.0,730344251.0,0.0,67029000.0,67029000.0,359272000.0,1400630000.0,933211000.0,1395505000.0,1395505000.0,14063987.390526317,79575000.0,660505000.0,23107000.0,266454000.0,292243000.0,166139000.0,4380703000.0,5495658000.0,5495658000.0,1289323000.0,1395505000.0,4932903000.0,4380703000.0,-906412000.0,6333533000.0,3064266000.0,67014000.0,2413673000.0,-1328476000.0,177024000.0,1395505000.0,9218000.0,4586444000.0,5428629000.0,1328476000.0,1328476000.0,5428629000.0,4100153000.0,4073364000.0,3037477000.0,4073364000.0,-839383000.0,-906412000.0,-178879000.0,0
DEMCO.BK,2020-12-31,90144000.0,90144000.0,1281652000.0,1338002000.0,656583000.0,568260000.0,934921699.9993333,3026000.0,656583000.0,653557000.0,284045000.0,50428000.0,77509000.0,2889609000.0,2889609000.0,311397000.0,360589000.0,360589000.0,311397000.0,671986000.0,93521000.0,18324000.0,166624000.0,73103000.0,345897000.0,671986000.0,94881000.0,50178000.0,88972000.0,745661000.0,745661000.0,7374570000.0,1678381000.0,195483000.0,221000.0,195262000.0,6525000.0,221000.0,141037000.0,47700000.0,5696189000.0,362291000.0,362291000.0,302714000.0,302714000.0,59577000.0,59577000.0,302714000.0,209764000.0,1366640000.0,1156876000.0,6404000.0,6311000.0,151665000.0,157976000.0,203360000.0,203360000.0,998900000.0,998900000.0,2164847000.0,2755071000.0,7374570000.0,645680000.0,90541000.0,590224000.0,1368451.2566666666,1368451.2566666666,379969000.0,844000.0,379886000.0,89697000.0,89697000.0,4619499000.0,4619499000.0,4619499000.0,414136000.0,2798331000.0,4619499000.0,2067987000.0,2067987000.0,730344000.0,1821168000.0,82268000.0,0.0,730344251.0,730344251.0,0.0,1.0,822683573.0,730344251.0,730344251.0,0.0,90144000.0,90144000.0,743701000.0,1588237000.0,1007971000.0,1366640000.0,1366640000.0,0.0,147783000.0,646524000.0,3026000.0,385582000.0,653557000.0,259745000.0,5209723000.0,5986139000.0,5986139000.0,1394336000.0,1366640000.0,5639839000.0,5209723000.0,-576610000.0,7228076000.0,4619499000.0,89790000.0,2889609000.0,-1276496000.0,157976000.0,1366640000.0,12715000.0,4387519000.0,5895995000.0,1276496000.0,1276496000.0,5895995000.0,4619499000.0,3873838000.0,3873838000.0,3873838000.0,-486466000.0,-576610000.0,158993000.0,0
DEMCO.BK,2019-12-31,192534397.8,192534397.8,1574070481.29,1574070481.29,1409486913.97,68945480.29,578689538.81,49169889.66,1409486913.97,1360317024.31,258583045.66,15163679.43,128199905.46,1117626815.15,1117626815.15,321302193.41,330737875.04,330737875.04,321302193.41,652040068.45,92412948.08,9676863.4,165516325.26,73103377.18,370117942.95,652040068.45,106728936.84,62387979.02,110524652.25,751217578.08,751217578.08,5984619970.87,2046243058.7,312391430.22,242697.05,312148733.17,172411613.54,242697.05,97537119.63,42200000.0,3938376912.17,362795090.7,362795090.7,276193587.49,276193587.49,86601503.21,86601503.21,276193587.49,326944513.24,1748854574.45,1421910061.21,6919513.24,6940515.53,171962500.0,178903015.53,320025000.0,320025000.0,1243007045.68,1243007045.68,2364177302.92,2813926242.41,5984619970.87,579472151.01,94817635.23,449748939.49,1368451.2566666666,1368451.2566666666,395288509.42,1095500.0,395207109.42,93722135.23,93722135.23,3170693728.46,3170693728.46,3170693728.46,372361800.82,2798331927.64,3170693728.46,2067987676.64,2067987676.64,730344251.0,372361800.82,82268357.3,0.0,730344251.0,730344251.0,0.0,1.0,822683573.0,730344251.0,730344251.0,0.0,192534397.8,192534397.8,1552851422.11,1853708660.9,942267241.71,1748854574.45,1748854574.45,0.0,270191430.22,580567651.01,49169889.66,121708926.25,1360317024.31,184183641.59,3620442667.95,4919548302.91,4919548302.91,1787660013.04,1748854574.45,3938376912.17,3620442667.95,-510468642.02,5792085573.07,3170693728.46,192279107.85,1117626815.15,-1556320176.65,178903015.53,1748854574.45,13860028.77,2553708407.51,4727013905.11,1556320176.65,1556320176.65,4727013905.11,3170693728.46,2419476150.38,2419476150.38,2419476150.38,-317934244.22,-510468642.02,261295209.74,0
DEMCO.BK,2018-12-31,219808274.47,219808274.47,1475029045.81,1475029045.81,1313359953.05,83799015.47,538791917.15,46143976.36,1313359953.05,1267215976.69,302028751.92,53395448.77,175023714.61,1116290431.63,1116290431.63,343915941.2,298199385.48,298199385.48,343915941.2,642115326.68,90584538.08,16116356.47,162751915.26,72167377.18,361761967.52,642115326.68,101485087.43,62518204.03,112930800.26,767881371.63,767881371.63,5906884455.69,2025793836.61,258112712.28,184237.81,257928474.47,180145496.89,184237.81,39282977.58,38500000.0,3881090619.08,282107676.37,282107676.37,156263036.2,156263036.2,125844640.17,125844640.17,156263036.2,334639723.42,1470982188.94,1136342465.52,5514723.42,5395629.26,77000000.0,82395629.26,329125000.0,329125000.0,1053946836.26,1053946836.26,2270556742.42,2716086604.48,5906884455.69,852106600.53,90754695.51,445529862.06,0.0,0.0,420367217.45,375928.4285714286,420277817.45,90754695.51,90754695.51,3190797851.21,3174921019.94,3174921019.94,376589092.3,2798331927.64,3174921019.94,2067987676.64,2067987676.64,730344251.0,376589092.3,82268357.3,15876831.27,730344251.0,730344251.0,0.0,1.0,822683573.0,730344251.0,730344251.0,0.0,219808274.47,219808274.47,1487024251.16,1805985562.14,1134214276.9,1486859020.21,1470982188.94,15876831.27,219612712.28,852106600.53,46143976.36,295046170.64,1267215976.69,247583351.08,3636327713.27,4645903208.88,4661780040.15,1723765084.69,1470982188.94,3881090619.08,3636327713.27,-464571180.28,5687076181.22,3174921019.94,219652340.26,1116290431.63,-1251173914.47,82395629.26,1470982188.94,10910352.68,2511364831.78,4441971765.68,1251173914.47,1267050745.74,4441971765.68,3174921019.94,2407039648.31,2407039648.31,2422916479.58,-244762905.81,-464571180.28,607159456.91,0
DEMCO.BK,2017-12-31,500470442.4,500470442.4,2143790598.24,2143790598.24,1586859314.35,475693935.45,748041060.9,46864162.27,1586859314.35,1539995152.08,525570674.72,68497786.14,195970606.49,1139485645.0,1139485645.0,347269331.53,260524938.69,260524938.69,347269331.53,607794270.22,90370038.08,9287638.01,157449090.02,67079051.94,342556175.22,607794270.22,98501366.97,65099107.49,103262244.83,788024393.07,788024393.07,7183999715.2,3240715508.1,269723526.09,225920.49,269497605.6,206852350.7,225920.49,31145254.9,31500000.0,3943284207.1,888652781.34,888652781.34,706599589.36,706599589.36,182053191.98,182053191.98,706599589.36,410366312.77,2081964766.88,1671598454.11,4241312.77,7858716.55,132000000.0,139858716.55,406125000.0,406125000.0,1531739737.56,1531739737.56,3650453339.33,4139035521.13,7183999715.2,1089922750.11,64426397.0,488582181.8,279353.77,279353.77,462652596.77,375928.4285714286,462564596.77,64426397.0,64426397.0,3044964194.07,3026030242.27,3026030242.27,227698314.63,2798331927.64,3026030242.27,2067987676.64,2067987676.64,730344251.0,227698314.63,81640676.87,18933951.8,730344251.0,730344251.0,0.0,1.0,822683573.0,730344251.0,730344251.0,0.0,500470442.4,500470442.4,2040465594.48,2740245065.7,1978854885.22,2100898718.68,2081964766.88,18933951.8,238223526.09,1089922750.11,46864162.27,229396872.39,1539995152.08,476089149.98,3533546375.87,5107995009.15,5126928960.95,2715144833.38,2081964766.88,3943284207.1,3533546375.87,-910208273.63,6683529272.8,3026030242.27,500351202.41,1139485645.0,-1581494324.48,139858716.55,2081964766.88,12100029.32,2538492876.9,4626458518.55,1581494324.48,1600428276.28,4626458518.55,3026030242.27,2238005849.2,2238005849.2,2256939801.0,-409737831.23,-910208273.63,679958998.39,0
DEMCO.BK,2016-12-31,745532824.42,745532824.42,2380600517.65,2380600517.65,1880275787.47,319871653.16,992876506.59,2536841.65,1880275787.47,1877738945.82,427172635.7,83636602.48,130801207.95,1139485645.0,1139485645.0,346001455.02,226527496.59,226527496.59,346001455.02,572528951.61,90066576.96,10005692.6,157112287.9,67045710.94,308848219.81,572528951.61,96562751.3,68407964.83,100990291.7,415517496.94,415517496.94,7453744512.19,3654546954.63,452556063.66,27883427.34,424672636.32,257537204.06,27883427.34,135635432.26,31500000.0,3799197557.56,991851754.05,991851754.05,873012015.13,873012015.13,118839738.92,118839738.92,873012015.13,452446671.24,2571184207.45,2118737536.21,10469300.22235294,6796071.778333333,262217081.74,262217081.74,452446671.24,452446671.24,1856520454.47,1856520454.47,3964253371.69,4471875829.94,7453744512.19,853664081.43,55122951.0,507622458.25,1368451.2566666666,1368451.2566666666,384392327.95,375928.4285714286,344042713.06,55122951.0,55122951.0,2981868682.25,2961389481.81,2961389481.81,163057554.17,2798331927.64,2961389481.81,2067987676.64,2067987676.64,730344251.0,163057554.17,81640676.87,20479200.44,730344251.0,730344251.0,0.0,1.0,822683573.0,730344251.0,730344251.0,0.0,745532824.42,745532824.42,2623271770.24,2909014130.21,1845515835.48,2591663407.89,2571184207.45,20479200.44,421056063.66,853664081.43,2536841.65,251419250.44,1877738945.82,273028290.05,3489491140.5,5532573689.26,5553052889.7,3227374318.93,2571184207.45,3799197557.56,3489491140.5,-1055239241.48,6708211687.77,2961389481.81,745449989.46,1139485645.0,-1825651383.03,262217081.74,2571184207.45,15266527.36,2613005969.28,4807520065.28,1825651383.03,1846130583.47,4807520065.28,2961389481.81,2545871984.87,2545871984.87,2566351185.31,-309706417.06,-1055239241.48,516074237.03,0
DEMCO.BK,2015-12-31,639892112.56,639892112.56,2107520466.48,2107520466.48,1730473373.98,217238530.03,1093824352.88,2536841.65,1730473373.98,1727936532.33,618445221.75,352414436.21,121477047.54,1139485645.0,1139485645.0,338186974.37,202012343.18,202012343.18,338186974.37,540199317.55,43401584.53,66648575.92,91742527.03,48340942.5,290951244.7,540199317.55,90856969.9,67429627.47,101077920.14,119352326.78,119352326.78,6769453988.31,3479758371.2,315626778.05,28893651.28,286733126.77,175679725.35,28893651.28,79553401.42,31500000.0,3289695617.11,886594816.96,886594816.96,689786229.83,689786229.83,196808587.13,196808587.13,689786229.83,230322460.7,1624499691.75,1394177231.05,10469300.22235294,6796071.778333333,20463573.41,20463573.41,230322460.7,230322460.7,1373713657.64,1373713657.64,3358689412.68,3635516557.34,6769453988.31,1077917364.67,46447419.0,276827144.66,1368451.2566666666,1368451.2566666666,280205016.53,375928.4285714286,240229999.19,46447419.0,46447419.0,3133937430.97,3119263181.0,3119263181.0,321104991.26,2798158189.74,3119263181.0,2067825621.74,2067825621.74,730332568.0,321104991.26,81640676.87,14674249.97,730332568.0,730332568.0,0.0,1.0,946528100.0,730332568.0,730332568.0,0.0,639892112.56,639892112.56,2367828644.89,2839866258.64,1964512181.63,1639173941.72,1624499691.75,14674249.97,284126778.05,1077917364.67,2536841.65,359884807.45,1727936532.33,484332224.65,3410764575.63,4743762872.75,4758437122.72,2861313149.45,1624499691.75,3289695617.11,3410764575.63,-518823154.04,6129561875.75,3119263181.0,639845496.32,1139485645.0,-984607579.19,20463573.41,1624499691.75,15266527.36,2545423189.19,4118545010.16,984607579.19,999281829.16,4118545010.16,3119263181.0,2999910854.22,2999910854.22,3014585104.19,121068958.52,-518823154.04,1170092671.91,0
DEMCO.BK,2014-12-31,628002743.6,628002743.6,2500750056.71,2500750056.71,1106982235.5777779,313187910.2933333,2493978459.71,24343931.484444447,1106982235.5777779,2493978459.71,327779030.71,69804619.99736843,115963811.41722222,881909140.0,881909140.0,285616218.62,224813600.10352942,224813600.10352942,286420962.76277775,516882619.49941176,88965569.02764706,28233615.114705883,150899221.47352943,61933652.44588236,252041715.1482353,516882619.49941176,70958597.17470588,68138989.58333333,77189020.22588235,7863110.6,7863110.6,6236615264.07,3572813466.8,188893302.27,116281635.78,72611666.49,14304322.29,17043690.83266667,26237344.2,32070000.0,2663801797.27,1127596926.22,1127596926.22,1127596926.22,458559636.85857147,84705699.96066666,84705699.96066666,1127596926.22,49919155.02,1637920541.94,1588001386.92,10469300.22235294,6796071.778333333,19794717.36,19794717.36,49919155.02,49919155.02,1568206669.56,1568206669.56,2790702980.43,2894978719.45,6236615264.07,75104667.29,54356584.0,104275739.02,1368451.2566666666,1368451.2566666666,64794807.29,375928.4285714286,192143494.840625,54356584.0,54356584.0,3341636544.62,3346340866.36,3346340866.36,999316410.43,2346706928.83,3346340866.36,1653874028.83,1653874028.83,692832900.0,999633937.53,81640676.87,-4704321.74,692832900.0,692832900.0,0.0,1.0,946528100.0,692832900.0,692832900.0,0.0,628002743.6,628002743.6,3121981203.31,2944810723.2,1202701593.51,1633216220.2,1637920541.94,-4704321.74,156823302.27,75104667.29,24343931.484444447,64666444.0,2493978459.71,259897312.20052633,3445912283.64,4984261408.3,4979557086.56,3245034436.09,1637920541.94,2663801797.27,3445912283.64,154107742.77,5608612520.47,3346023339.26,628002743.6,881909140.0,-1009917798.34,19794717.36,1637920541.94,15266527.36,2297710801.56,4351554342.96,1009917798.34,1005213476.6,4351554342.96,3346340866.36,3338477755.76,3338160228.66,3333773434.02,782110486.37,154107742.77,740933517.88,0
DEMCO.BK,2013-12-31,369982586.84,369982586.84,2412116087.98,2414166687.58,2408753026.98,3480011.0,1476779408.98,4382887.0,2408753026.98,2404370139.98,264887030.04,10080134.04,87551955.0,874782640.0,874782640.0,267319574.68,176609085.46,176609085.46,267319574.68,443928660.14,55207822.1,68590247.78,106966564.6,51758742.5,236715165.72,443928660.14,31656682.04,13328207.92,72382719.07,4238927.84,4238927.84,5879080139.46,3213314220.82,198339753.84,125049983.52,73289770.32,18234880.9,125049983.52,6983874.42,48071015.0,2665765918.64,1002594608.78,1002594608.78,1002594608.78,458559636.85857147,84705699.96066666,84705699.96066666,1002594608.78,9941807.79,1149286145.45,1139344337.66,4817013.6,6796071.778333333,31243483.41,31243483.41,5124794.19,5124794.19,1108100854.25,1108100854.25,2688926890.48,2743968045.27,5879080139.46,546987944.04,45099347.0,55041154.79,1368451.2566666666,1368451.2566666666,225027547.13,375928.4285714286,74183653.92,45099347.0,45099347.0,3135112094.19,3134312756.6,3134312756.6,787605827.77,2346706928.83,3134312756.6,1653874028.83,1653874028.83,692832900.0,787605827.77,65340676.87,799337.59,692832900.0,692832900.0,0.0,1.0,946528100.0,692832900.0,692832900.0,0.0,369982586.84,369982586.84,2774352726.82,2843331633.98,1549582552.82,1150085483.04,1149286145.45,799337.59,150268738.84,546987944.04,4382887.0,55109207.0,2404370139.98,311950536.91,3190153248.98,4283598902.05,4284398239.64,2948427190.78,1149286145.45,2663715319.04,3190153248.98,154404743.5,5507046953.02,3134312756.6,367934382.0,874782640.0,-779303558.61,31243483.41,1149286145.45,4817013.6,2318867046.2,3914415652.8,779303558.61,780102896.2,3914415652.8,3134312756.6,3130073828.76,3130073828.76,3130873166.35,524387330.34,154404743.5,946325290.86,0
DEMCO.BK,2012-12-31,203874333.7,203874333.7,2283757901.47,2299894616.11,2292405535.6,313187910.2933333,1105204214.68,8799984.13,2292405535.6,2283605551.47,215011913.66,5079554.9,78447743.46,74782700.0,74782700.0,315448260.52,220039911.32,220039911.32,315448260.52,535488171.84,161141187.64,9386122.77,233130670.98,71989483.34,257872386.6,535488171.84,35098991.49,13813784.24,76674595.59,5075029.71,5075029.71,4460493332.34,2803420392.01,150684194.63,78857236.67,71826957.96,21878415.57,17043690.83266667,1851801.52,48096740.87,1657072940.33,628326940.11,628326940.11,628326940.11,458559636.85857147,84705699.96066666,84705699.96066666,628326940.11,22033677.94,1580398193.83,1558364515.89,11319380.34,6796071.778333333,28436580.53,28436580.53,10714297.6,10714297.6,1529927935.36,1529927935.36,2628873426.96,2691425624.9,4460493332.34,442181970.96,40518520.0,62552197.94,1368451.2566666666,1368451.2566666666,224311538.9,375928.4285714286,88673945.35,40518520.0,40518520.0,1769067707.44,1729078362.59,1729078362.59,571975372.98,1239560542.24,1729078362.59,686148705.24,686148705.24,553411837.0,582721207.35,55701576.87,39989344.85,584081981.86788,564736131.25204,19345850.61584,1.0,670679208.22383,584081981.86788,564736131.25204,19345850.61584,203874333.7,203874333.7,2487479885.17,2599546058.31,1070508911.07,1620387538.68,1580398193.83,39989344.85,102587453.76,442181970.96,8799984.13,40518520.0,2283605551.47,217870432.06,1831619905.38,3309476556.42,3349465901.27,2588408478.35,1580398193.83,1640936225.69,1831619905.38,-29327368.65,4240482284.0,1718332528.22,203870297.74,74782700.0,-1376523860.13,28436580.53,1580398193.83,11319380.34,1248585977.5,3145591567.57,1376523860.13,1416513204.98,3145591567.57,1729078362.59,1724003332.88,1713257498.51,1763992677.73,174546965.05,-29327368.65,537871699.34,0
DEMCO.BK,2011-12-31,201078962.39,201078962.39,1988168118.29,2004164457.94,1106982235.5777779,313187910.2933333,1988089838.29,24343931.484444447,1106982235.5777779,1988089838.29,318167524.98,318167524.98,115963811.41722222,75928000.0,75928000.0,307185682.01,224813600.10352942,224813600.10352942,286420962.76277775,516882619.49941176,88965569.02764706,28233615.114705883,150899221.47352943,61933652.44588236,252041715.1482353,516882619.49941176,70958597.17470588,68138989.58333333,77189020.22588235,4677711.33,4677711.33,3686367444.77,2571785747.01,148805317.22,41677299.67,107128017.55,30079523.56,17043690.83266667,3833438.24,73215055.75,1114581697.76,890512234.3,890512234.3,890512234.3,458559636.85857147,84705699.96066666,84705699.96066666,890512234.3,30953427.01,826074413.61,795120986.6,13759129.41,6796071.778333333,27599967.73,27599967.73,17194297.6,17194297.6,767521018.87,767521018.87,2513644103.58,2579722826.59,3686367444.77,828010882.68,35125296.0,66078723.01,1368451.2566666666,1368451.2566666666,149059599.19,375928.4285714286,59359646.29,35125296.0,35125296.0,1106644618.18,1081756256.94,1081756256.94,307830207.78,919854942.78,1081756256.94,473820340.78,473820340.78,446034602.0,327064476.16,37111667.12,24888361.24,470753888.6954,436473843.52341,34280045.17198,1.0,1054364689.8648,470753888.6954,436473843.52341,34280045.17198,201078962.39,201078962.39,2189168800.68,2370706784.62,1718523116.98,850962774.85,826074413.61,24888361.24,75590261.47,828010882.68,24343931.484444447,35125296.0,1988089838.29,678951283.49,1172723341.19,1907830670.55,1932719031.79,2253618222.03,826074413.61,1098585358.11,1172723341.19,-142937318.96,3469292142.73,1062521988.56,201078962.39,75928000.0,-624995451.22,27599967.73,826074413.61,13759129.41,679593947.22,1731640069.4,624995451.22,649883812.46,1731640069.4,1081756256.94,1077078545.61,1057844277.23,1101966906.85,58141643.43,-142937318.96,844475226.44,0
DEMCO.BK,2010-12-31,165122068.0,165122068.0,1157504324.0,1186855692.0,1159430812.0,313187910.2933333,1033880707.0,2028088.0,1159430812.0,1157402724.0,224896730.0,25876868.0,91023932.0,51608000.0,51608000.0,290844425.0,186177199.0,186177199.0,290844425.0,477021624.0,157910706.0,9080505.0,227238889.0,69328183.0,213086710.0,477021624.0,27615520.0,68138989.58333333,61919733.0,4328164.0,4328164.0,1969062763.0,1574437105.0,35197554.0,16703853.0,18493701.0,79205466.63285713,15988769.0,842336.0,17651365.0,394625658.0,265042598.0,265042598.0,265042598.0,458559636.85857147,84705699.96066666,84705699.96066666,265042598.0,30694346.0,398335313.0,367640967.0,4581556.0,6796071.778333333,26129708.0,26129708.0,26112790.0,26112790.0,341511259.0,341511259.0,887951741.0,918646087.0,1969062763.0,255268176.0,0.0,30694346.0,1368451.2566666666,1368451.2566666666,106794143.0,375928.4285714286,41602783.0,0.0,0.0,1050416676.0,1029479092.0,1029479092.0,240915643.0,891336087.0,1029479092.0,455874244.0,455874244.0,435461843.0,262335085.0,30361667.0,20937584.0,459595138.33905,433441830.73906,26153307.6,1.0,862588529.3634737,459595138.33905,433441830.73906,26153307.6,165122068.0,165122068.0,1322524792.0,1409315037.0,520310774.0,419272897.0,398335313.0,20937584.0,16831105.0,255268176.0,2028088.0,0.0,1157402724.0,148474033.0,1081111022.0,1427814405.0,1448751989.0,1349540375.0,398335313.0,365274290.0,1081111022.0,521363296.0,1774589327.0,1008059650.0,165832869.0,51608000.0,-233213245.0,26129708.0,398335313.0,4581556.0,51608000.0,1283629921.0,233213245.0,254150829.0,1283629921.0,1029479092.0,1025150928.0,1003731486.0,1046088512.0,686485364.0,521363296.0,925049687.0,0
